Humidity Level,Temperature,Time of Day,Luring Success,Time Spent Hunting,Prey Size,Ambush,Food Availability,Predator Presence,Is Competition,Hunting Success
0.38,29.54,Afternoon,False,3.5,6.9,False,Medium,True,True,0
0.45,28.2,Evening,False,2.17,13.283198630669139,True,,True,False,1
0.31,26.84,Afternoon,True,1.7,7.87,True,,True,,1
0.4,34.99,Evening,True,2.28,9.09,False,High,True,True,0
0.74,33.11,Afternoon,True,4.28,6.6,True,Medium,False,True,1
0.89,27.83,Morning,True,1.98,7.3,True,High,False,True,1
0.32,22.6,Afternoon,False,3.11,1.58,False,Low,False,True,0
0.71,34.6,Afternoon,True,1.14,2.73,False,Medium,False,True,0
0.81,28.72,Morning,False,4.49,6.95,True,,False,,1
0.35,20.27,Evening,False,0.77,8.13,False,Medium,True,False,0
0.61,26.98,Evening,False,4.4344085022685125,6.4,True,Low,False,False,1
0.75,21.63,Morning,True,1.38,4.93,True,Medium,False,,0
0.76,21.1,Evening,True,3.0,6.6,True,Low,True,True,1
0.5,21.13,Afternoon,False,1.15,8.57,True,Medium,False,False,1
0.75,24.68,Afternoon,False,3.0,6.58,False,Low,False,True,0
0.32,20.17,Evening,False,3.62,4.35,False,Medium,False,True,0
0.37,25.47,Evening,True,3.63,5.2,False,Medium,False,True,0
0.58,30.41,Afternoon,True,1.38,5.53,True,Medium,False,False,1
0.5,27.16,Evening,False,1.31,7.65,True,Low,False,True,1
0.78,24.15,Afternoon,False,3.24,5.01,False,High,False,True,0
0.69,34.33,Afternoon,False,3.7,7.7,False,Low,True,True,1
0.61,27.84,Afternoon,True,2.79,2.11,False,Low,True,False,1
0.49,29.42,Morning,True,2.62,6.29,False,,False,True,1
0.53,21.67,Afternoon,True,3.81,5.2,False,High,False,False,1
0.41,33.37,Evening,True,4.75,8.15,True,High,True,,1
0.41,34.34,Afternoon,True,0.79,9.36,True,Medium,False,True,0
0.75,29.43,Morning,False,4.38,2.56,True,Medium,True,True,0
0.57,30.6,Evening,True,3.76,9.4,False,High,False,True,1
0.85,30.26,Morning,False,2.47,3.51,True,High,False,False,1
0.36,25.39,Morning,True,3.23,8.05,True,,False,True,1
0.57,23.9,Afternoon,True,1.31,7.683251094255269,True,Low,True,,1
0.57,28.84,Evening,False,7.14925339774576,3.06,True,Medium,False,False,1
0.7,22.0,Evening,False,4.71,3.68,False,Medium,False,,1
0.8,26.88,Afternoon,False,3.31,3.28,False,Low,False,True,0
0.71,32.15,Morning,True,3.05,3.05,True,Medium,False,,0
0.53,33.81,Afternoon,False,2.19,3.6,False,Medium,True,False,1
0.86,23.66,Afternoon,True,3.96,9.66,True,High,False,True,1
0.78,34.28,Morning,True,3.6,1.32,True,Low,False,False,0
0.48,30.51,Afternoon,True,2.53,2.82,True,Medium,False,False,0
0.53,25.54,Morning,False,4.84,4.35,True,Medium,False,False,1
0.56,31.07,Afternoon,True,1.58,6.95,True,Low,False,True,1
0.87,29.58,Evening,False,5.516030444181832,2.69,False,Medium,False,False,0
0.68,27.77,Evening,False,1.78,1.8,False,High,False,False,1
0.71,28.25,Morning,True,1.18,8.29,False,High,False,False,1
0.57,25.05,Morning,False,1.48,2.01,True,Low,False,False,0
0.69,30.91,Evening,False,4.47,3.48,False,Low,True,True,1
0.74,31.71,Afternoon,False,4.21,9.28,False,Low,False,False,0
0.62,30.12,Evening,True,0.71,5.97,True,,False,True,1
0.74,26.25,Afternoon,False,3.4,1.42,True,Low,True,,0
0.64,21.11,Afternoon,False,0.95,8.6,True,High,False,False,1
0.58,26.68,Afternoon,False,7.036399947992761,1.61,False,,True,True,1
0.38,31.38,Morning,False,3.74,5.55,True,Medium,False,False,1
0.73,21.14,Evening,False,0.46,6.09,True,,False,False,1
0.39,31.14,Afternoon,False,1.77,4.89,True,,False,False,0
0.4,24.07,Evening,False,2.12,2.74,True,,False,True,0
0.73,33.53,Morning,False,3.92,7.54,True,High,False,True,1
0.53,31.76,Afternoon,False,2.29,9.47,False,Medium,,True,1
0.69,22.49,Evening,False,0.75,7.2,False,Medium,False,True,1
0.5,28.34,Afternoon,False,4.54,5.365509816922286,True,Medium,True,,1
0.63,32.19,Afternoon,False,0.74,1.52,True,Medium,,True,1
0.86,34.64,Evening,False,2.44,4.71,True,Medium,False,False,0
0.42,26.4,Afternoon,False,3.82,3.56,True,Low,False,False,0
0.7,30.51,Morning,True,4.28,9.25,True,Low,False,True,1
0.4,25.42,Evening,True,3.14,9.39,False,Medium,,False,0
0.56,24.17,Morning,False,4.46,5.31,True,High,False,False,1
0.47,29.06,Morning,True,2.07,2.0,True,Medium,True,True,1
0.7,23.01,Afternoon,False,0.41,4.983377358355222,True,High,True,False,1
0.76,23.33,Morning,True,2.27,2.99,False,Medium,True,True,0
0.42,29.05,Evening,True,1.01,7.19,False,Low,False,False,0
0.69,29.25,Evening,False,1.58,1.38,False,Medium,True,,1
0.45,23.48,Evening,True,1.29,6.19,True,Medium,True,True,0
0.38,33.82,Evening,False,3.46,7.64,True,Medium,False,False,1
0.34,21.63,Morning,False,2.65,6.95,False,High,True,True,0
0.46,30.51,Morning,True,1.44,3.17,False,Low,False,True,0
0.72,33.47,Morning,True,4.37,6.02,False,Medium,True,False,0
0.77,21.27,Afternoon,True,0.68,7.902223708373789,True,Low,,True,0
0.86,26.24,Morning,True,1.57,7.62,True,High,,False,1
0.87,34.9,Evening,True,4.46,4.99,False,Low,,True,0
0.65,23.35,Evening,False,1.85,7.96,True,Medium,False,True,1
0.61,23.56,Morning,False,3.25,4.01,True,Low,True,True,1
0.87,22.83,Morning,True,1.12,3.4352599343872643,True,Low,False,True,0
0.61,20.62,Evening,True,4.12,3.65,False,High,True,False,1
0.39,26.26,Evening,True,6.538195207006842,4.53,False,High,False,False,1
0.39,33.97,Morning,False,1.82,4.73,True,Medium,False,False,0
0.58,24.56,Evening,False,1.22,8.98,True,,True,False,1
0.49,22.43,Morning,False,3.37,18.011031551140523,True,High,,,1
0.42,22.76,Evening,False,1.46,8.1,True,High,,,0
0.41,21.81,Evening,False,4.38,3.55,False,High,False,False,1
0.77,20.6,Evening,False,4.230865282932256,1.51,False,Medium,False,False,0
0.41,21.46,Evening,True,1.9,6.86,True,Low,,True,0
0.79,33.47,Evening,True,4.04,4.46,True,Low,False,True,0
0.74,20.21,Morning,True,3.81,6.91,False,High,True,,0
0.35,28.0,Evening,True,4.86,5.31,False,Low,False,False,0
0.87,26.95,Afternoon,False,4.1,6.01,False,Low,True,False,0
0.89,20.66,Morning,False,4.35,3.81,False,Low,True,True,0
0.49,25.56,Morning,True,3.0,5.62,False,High,False,True,1
0.81,28.53,Afternoon,False,4.69,3.49,True,Low,False,False,0
0.65,29.37,Evening,True,1.81,8.3,False,Low,True,False,1
0.53,30.03,Afternoon,True,1.69,4.38,True,High,True,,1
0.52,27.46,Afternoon,False,0.61,14.900843205609346,True,Low,True,,1
0.83,30.05,Evening,False,4.73,9.58,True,High,False,False,1
0.85,23.31,Morning,False,4.32,6.13,True,Low,True,,1
0.8,31.59,Evening,True,3.47,2.95,True,Medium,False,False,0
0.55,21.75,Evening,True,0.86,4.38,True,,False,False,1
0.73,24.53,Evening,False,1.7,9.1,False,Low,False,True,0
0.84,31.62,Afternoon,True,2.55,6.76,False,Medium,True,True,0
0.31,29.8,Afternoon,False,4.11,8.11,False,High,True,False,0
0.38,34.98,Morning,True,2.75,4.41,False,Medium,False,True,0
0.66,31.65,Afternoon,True,0.68,9.75,False,Medium,True,False,1
0.64,23.97,Evening,False,0.47,8.45,True,Low,True,False,1
0.62,25.68,Afternoon,True,0.41,3.49,True,,False,,1
0.38,32.8,Morning,True,2.29,4.04,True,Low,True,True,0
0.61,29.37,Evening,False,1.91,6.44,True,Medium,False,,1
0.6,21.28,Evening,False,3.88,7.38,True,Low,True,True,1
0.48,23.77,Afternoon,True,4.28,4.87,True,,False,False,1
0.84,33.22,Morning,True,2.97,6.32,True,Low,,False,1
0.6,21.94,Morning,False,4.0,5.91,True,Medium,False,True,1
0.63,23.66,Afternoon,True,3.28,6.47,False,Medium,False,False,1
0.33,20.66,Morning,True,4.5,1.88,False,Low,True,True,0
0.38,28.85,Afternoon,False,3.36,8.26,False,High,True,True,0
0.35,34.08,Morning,False,3.08,3.42,True,Medium,True,True,0
0.56,24.0,Morning,True,1.86,6.67,True,Low,True,False,1
0.56,20.8,Evening,True,1.89,7.092544612397235,False,High,True,False,1
0.88,32.59,Morning,True,2.04,3.27,False,High,False,False,1
0.42,25.29,Morning,False,3.84,5.0,True,Low,True,True,1
0.74,31.94,Afternoon,False,2.27,6.88,True,Medium,True,True,1
0.84,27.27,Evening,True,2.45,9.1,False,Low,True,False,0
0.53,31.23,Afternoon,False,3.61,1.38,False,High,True,False,1
0.76,27.44,Evening,True,4.69,6.44,True,,True,False,1
0.66,27.29,Morning,True,2.83,9.96,True,,False,False,1
0.63,31.52,Morning,False,2.5,1.74,True,Low,False,True,1
0.35,31.96,Afternoon,True,2.68,4.55,True,Low,,True,0
0.57,32.64,Evening,True,3.75,8.60074081170276,True,Medium,True,False,0
0.74,32.32,Morning,False,0.46,7.62,False,Medium,True,False,0
0.68,26.67,Afternoon,False,3.52,7.08,True,High,True,True,1
0.83,32.61,Afternoon,True,1.97,4.4,False,Low,False,True,0
0.51,34.43,Afternoon,False,4.17,9.37,False,Low,True,True,1
0.42,24.67,Afternoon,False,2.7,5.23,False,Medium,True,False,0
0.42,27.19,Morning,False,4.15,4.49,True,Medium,True,True,0
0.89,30.64,Evening,True,0.62,4.92,True,Low,False,True,0
0.7,31.47,Afternoon,True,0.47,3.06,True,Low,False,True,1
0.39,34.07,Evening,False,3.37,9.01,True,Low,False,False,1
0.49,24.86,Afternoon,False,1.44,6.98,False,Medium,True,,0
0.33,24.69,Evening,True,3.77,8.45,True,High,,False,1
0.5,31.1,Afternoon,False,0.69,1.24,True,Medium,False,False,1
0.9,20.49,Evening,False,3.28,8.1,True,Low,False,True,1
0.89,25.89,Evening,False,3.76,2.13,False,Medium,True,True,0
0.72,30.63,Evening,True,3.29,2.4,True,Medium,,False,0
0.69,22.28,Afternoon,False,1.43,4.3,True,Medium,False,True,1
0.41,30.54,Afternoon,False,4.88,1.73,True,Low,False,False,0
0.53,20.76,Afternoon,True,3.11,8.73,True,High,True,,1
0.57,23.27,Morning,True,2.28,1.8,False,High,False,False,1
0.59,32.39,Morning,False,1.43,4.79,True,High,True,True,1
0.53,20.78,Evening,False,1.11,7.76,False,Medium,True,False,1
0.62,26.91,Evening,True,1.21,5.12,False,High,False,True,1
0.45,34.02,Afternoon,False,3.9,1.16,False,Low,False,True,0
0.78,28.45,Morning,True,2.87,9.67,False,High,False,True,1
0.3,30.48,Evening,False,0.58,4.43,False,High,True,False,0
0.68,25.6,Afternoon,False,2.010988952292346,7.39,True,Medium,True,True,1
0.79,29.47,Morning,True,3.14,6.66,True,Low,True,True,1
0.87,34.55,Evening,False,1.05,1.21,True,Low,False,False,0
0.67,20.49,Evening,True,2.15,4.49,True,Low,True,False,1
0.41,22.62,Afternoon,False,3.18,9.272677135579373,True,Low,True,False,1
0.75,20.43,Morning,False,0.91,2.88,True,Medium,True,True,0
0.9,29.38,Afternoon,True,0.51,3.1,True,Low,False,False,1
0.79,31.71,Morning,False,3.12,7.82,False,Low,True,False,0
0.64,31.21,Morning,True,1.01,2.4,True,,True,False,1
0.42,22.0,Morning,True,0.48,7.13,True,Medium,True,False,0
0.73,20.91,Morning,False,2.59,9.25,True,Low,,,0
0.33,31.87,Morning,True,3.42,3.31,False,Low,False,True,0
0.55,21.33,Afternoon,True,3.69,7.51,False,,False,False,1
0.76,29.62,Afternoon,True,3.92,2.02,True,Medium,False,True,1
0.37,25.98,Afternoon,True,3.33,9.1,False,Medium,True,True,1
0.76,28.91,Afternoon,False,2.33,6.9,True,High,True,True,1
0.72,30.15,Morning,True,1.92,4.09,False,Low,True,False,0
0.82,22.27,Morning,False,0.76,5.55,True,High,False,False,1
0.86,34.03,Morning,True,3.87,2.169715169963249,True,Medium,True,,0
0.7,31.55,Afternoon,True,3.68,4.82,False,Medium,True,True,1
0.76,29.97,Morning,True,4.51,9.45,False,Medium,True,True,1
0.56,26.27,Evening,True,2.6,9.39,True,High,True,False,1
0.8,20.88,Evening,False,2.181814738997833,2.88,True,Medium,True,True,0
0.74,23.48,Morning,True,3.646053114392141,2.11,False,High,False,True,0
0.7,32.24,Afternoon,True,3.86,9.24,False,,True,True,1
0.34,31.25,Morning,False,0.84,8.45,False,,True,True,0
0.77,33.25,Afternoon,True,0.74,2.77,True,Medium,,True,0
0.83,21.35,Morning,False,3.66,2.99,True,Low,,False,0
0.57,24.82,Afternoon,False,4.291654984453921,5.19,False,High,True,False,0
0.88,28.26,Morning,True,2.91,3.81,True,Low,False,,1
0.48,20.6,Afternoon,True,4.89,7.82,True,Low,True,False,1
0.55,23.84,Afternoon,True,3.72,5.03,False,Medium,False,True,1
0.73,30.08,Evening,True,2.08,1.3,False,Medium,False,False,0
0.73,28.46,Morning,True,0.44,8.47,True,Medium,,True,1
0.86,29.23,Evening,True,3.73,4.73,False,High,True,True,0
0.64,33.05,Morning,True,3.66,1.37,False,Medium,True,True,1
0.64,28.16,Evening,False,1.78,4.38,False,Medium,True,False,1
0.48,24.59,Morning,False,2.07,5.03,False,Medium,True,,0
0.39,33.03,Evening,False,3.9725183438261196,4.74,False,Medium,False,True,0
0.78,30.25,Morning,False,2.57,2.58,False,Low,True,True,0
0.3,27.25,Afternoon,True,2.54,4.55,False,High,False,True,1
0.85,28.96,Morning,True,3.6,8.09,False,Low,True,False,1
0.36,27.92,Afternoon,True,2.23,3.63,True,Medium,True,False,1
0.89,33.48,Evening,False,1.85,3.97,False,High,,,0
0.58,32.85,Afternoon,False,3.0657802317380822,1.1,False,Medium,False,False,1
0.47,30.26,Morning,False,4.023997818983709,2.98,False,Low,True,True,0
0.71,26.83,Evening,True,2.34,1.37,False,High,,True,0
0.59,32.58,Morning,False,3.1,2.58,False,Medium,False,True,1
0.34,32.48,Afternoon,False,4.82,5.28,False,Low,False,True,0
0.84,29.89,Evening,False,3.96,7.32,False,Medium,False,False,0
0.77,26.37,Afternoon,False,1.64,6.23,False,Low,False,True,0
0.81,31.41,Morning,False,1.41,4.11,True,High,False,False,1
0.89,27.05,Morning,True,4.17,1.99,True,Low,False,False,1
0.72,26.45,Afternoon,True,2.15,4.69,True,Medium,,False,1
0.4,21.48,Morning,True,3.25,1.91,False,Low,False,False,0
0.77,34.83,Morning,False,0.54,7.23,True,Low,False,False,0
0.78,27.94,Evening,True,0.98,9.84,False,High,True,False,0
0.58,20.46,Evening,True,3.38,5.64,False,Low,False,True,1
0.48,21.42,Afternoon,True,2.37,8.84,False,Medium,False,False,0
0.47,34.04,Morning,False,4.11,5.39,False,Medium,True,False,0
0.52,27.54,Morning,True,4.31,6.9,False,Low,False,True,1
0.46,23.85,Afternoon,False,3.26,1.35,False,Medium,False,True,0
0.69,32.64,Evening,True,2.08,2.39,False,Low,True,True,1
0.69,34.15,Afternoon,True,4.67,1.56,False,Medium,False,,1
0.61,34.82,Morning,False,3.58,9.99,True,Medium,,True,1
0.57,24.84,Morning,False,4.27,9.4,True,,True,True,1
0.41,27.15,Afternoon,False,3.68,7.03,True,High,True,True,1
0.59,29.75,Evening,False,3.45,3.15,False,Medium,True,True,0
0.38,25.17,Afternoon,False,3.94,1.92839136131252,True,Low,False,False,0
0.38,31.61,Morning,False,1.04,6.8,False,Low,True,False,0
0.84,29.78,Evening,False,0.59,9.39,False,Low,False,True,0
0.34,21.12,Evening,True,0.58,13.403979462150014,False,Low,False,False,0
0.44,20.91,Afternoon,True,0.56,8.36,False,High,True,True,0
0.66,34.37,Evening,True,4.27,8.07,False,High,True,True,1
0.7,25.04,Afternoon,True,2.29,3.89,True,Low,True,False,1
0.53,28.37,Afternoon,False,4.11,4.53,False,Medium,,True,1
0.49,29.38,Evening,True,4.89,5.4,True,Medium,True,True,0
0.74,28.31,Evening,True,1.77,6.01,False,High,False,False,1
0.55,20.87,Evening,True,3.48,7.87,True,Medium,False,True,1
0.38,23.07,Afternoon,False,2.05,5.98,False,Low,True,True,0
0.86,26.59,Morning,False,1.87,4.61,False,High,True,True,0
0.64,20.93,Afternoon,False,2.59,9.74,True,Medium,True,False,0
0.6,32.04,Morning,False,1.22,9.26,False,Medium,True,True,1
0.69,33.82,Evening,False,0.6,1.62,False,Low,False,True,1
0.47,34.85,Afternoon,True,3.03,1.21,False,High,False,False,1
0.49,22.04,Morning,False,0.59,5.63,False,Low,False,False,0
0.59,33.62,Evening,True,4.48,3.09,True,High,False,True,0
0.41,21.13,Morning,True,2.91,6.58,True,Low,True,True,1
0.73,24.61,Afternoon,False,1.09,1.25,True,,True,False,0
0.71,20.58,Morning,True,3.94,2.6,False,Medium,True,False,0
0.48,21.92,Evening,True,0.88,5.887477304543432,True,Medium,False,False,0
0.63,24.9,Afternoon,True,2.51,4.85,False,High,,False,1
0.77,31.05,Afternoon,True,3.23,5.65,False,Medium,,False,0
0.46,33.22,Afternoon,False,0.68,3.73,False,Low,False,True,0
0.61,28.41,Afternoon,False,0.49,8.28,True,High,True,False,1
0.37,23.49,Evening,False,0.75,7.88,False,,True,True,0
0.39,30.06,Evening,True,7.728716474319599,6.01,False,Low,False,True,0
0.65,20.63,Evening,True,4.48,4.82,True,Medium,False,False,1
0.53,25.07,Afternoon,True,1.02,2.1,False,Low,True,False,1
0.6,26.2,Morning,False,4.3,8.9,True,Low,False,False,1
0.77,32.55,Afternoon,True,4.78,1.09,False,Low,True,False,0
0.58,32.43,Evening,False,4.65,2.84,True,,False,True,0
0.32,24.78,Afternoon,False,4.45,2.69,False,Medium,True,False,0
0.38,33.42,Morning,True,0.63,6.79,False,Low,False,True,0
0.37,30.09,Afternoon,True,4.53,7.99,False,Medium,True,True,0
0.34,20.74,Afternoon,False,2.48,8.72,False,Medium,True,True,0
0.37,34.3,Afternoon,False,9.151793833424012,5.41,False,High,False,True,0
0.72,24.3,Evening,True,1.79,1.14,True,Medium,,True,0
0.63,24.49,Morning,True,1.31,1.56,True,Low,False,False,1
0.85,30.35,Evening,True,2.3,8.96,True,Medium,True,False,1
0.45,20.69,Evening,True,2.41,8.54,False,Low,True,False,0
0.51,24.68,Morning,True,4.24,4.65,True,,True,False,1
0.53,34.15,Morning,True,4.65,5.79,False,Low,True,True,1
0.57,28.52,Evening,True,0.71,7.03,False,Medium,False,False,1
0.8,27.07,Afternoon,False,4.17,8.54,True,Low,,False,1
0.42,26.85,Evening,True,3.45,7.16,True,Low,True,True,1
0.43,21.36,Morning,True,3.06,3.62,True,,True,True,0
0.35,20.37,Morning,True,2.6,6.78,True,Medium,True,False,1
0.87,33.3,Morning,False,2.3,1.13,False,Medium,False,,0
0.34,28.91,Morning,False,4.47,2.09,True,High,False,False,1
0.48,33.16,Morning,True,2.41,8.46,False,High,,False,0
0.46,24.32,Evening,False,0.87,1.05,False,Low,False,True,0
0.84,26.58,Evening,False,1.65,6.22,True,Medium,True,False,0
0.88,25.24,Evening,False,1.08,2.91,False,Medium,True,True,0
0.83,28.03,Afternoon,True,2.03,6.92,True,,False,True,1
0.57,33.06,Afternoon,True,3.86,4.65,True,High,True,True,1
0.7,34.16,Afternoon,False,1.09,4.54,True,High,True,False,1
0.79,23.9,Evening,True,2.72,9.3,True,,False,False,1
0.48,22.08,Morning,True,2.43,3.3,True,Medium,True,True,0
0.61,22.62,Evening,True,2.43,8.63,False,,False,True,1
0.69,22.75,Evening,False,2.94,9.71,True,,False,True,1
0.69,30.86,Evening,False,6.490789295186785,4.17,True,Medium,False,,1
0.76,26.27,Evening,False,4.88,7.62,False,Medium,True,True,0
0.8,24.34,Evening,True,4.68,6.53,True,Medium,False,True,1
0.33,20.9,Evening,False,0.96,6.22,True,High,True,True,0
0.45,34.37,Evening,True,4.6,3.08,True,High,True,True,0
0.46,25.23,Morning,True,2.21,7.57,False,Medium,True,True,1
0.42,33.72,Afternoon,False,3.65,4.43,True,Low,,False,0
0.33,33.8,Afternoon,False,2.86,4.08,True,Medium,False,False,0
0.48,25.09,Evening,False,1.45,7.74,False,High,False,,0
0.33,23.76,Evening,True,0.9,5.49,False,Low,False,False,0
0.71,23.72,Evening,True,3.65,4.43,False,Medium,False,,0
0.72,20.74,Morning,True,4.14,6.87,True,High,True,True,1
0.44,31.31,Afternoon,False,2.47,5.58,True,Medium,False,True,1
0.56,22.17,Afternoon,True,4.59,8.21,True,High,False,False,1
0.37,34.06,Morning,False,2.12,9.77,True,Medium,False,True,1
0.64,34.26,Evening,True,2.12,7.16,True,,,False,1
0.4,30.5,Morning,True,3.1918856659312684,2.38,False,Medium,True,True,0
0.69,34.38,Morning,True,2.73,6.48,False,High,True,,1
0.38,31.79,Morning,False,4.567773650189837,10.909817226141653,True,High,True,True,1
0.33,29.51,Morning,False,1.82,6.758517625066944,False,Medium,False,False,0
0.31,28.39,Afternoon,True,0.53,6.71,True,High,True,,1
0.75,29.02,Morning,True,2.23,2.68,False,High,False,True,1
0.71,23.73,Morning,True,2.47,4.72,False,High,False,False,1
0.59,31.15,Evening,False,1.91,3.43,True,,True,True,1
0.37,33.18,Morning,False,2.87,3.07,True,Low,True,True,0
0.45,30.77,Evening,False,1.11,8.06,True,Medium,False,True,0
0.38,26.61,Evening,False,4.64,4.88,False,High,True,False,0
0.72,28.68,Evening,True,1.64,8.99,True,High,False,False,1
0.82,25.27,Morning,True,4.007724926501632,5.6,False,Low,False,True,1
0.58,24.55,Morning,True,1.26,4.31,True,Low,False,True,1
0.5,27.53,Evening,True,2.11,3.88,False,High,,True,1
0.81,21.27,Evening,False,3.43,1.58,True,,True,False,0
0.61,24.64,Evening,True,4.4,6.36,True,,True,True,1
0.79,20.9,Evening,True,2.05,1.56,True,Medium,True,True,0
0.49,26.73,Evening,False,1.05,8.8,False,Medium,True,True,0
0.73,31.72,Afternoon,True,2.9,8.26,True,Medium,True,False,1
0.74,27.58,Afternoon,False,3.23,9.94,True,Medium,False,True,1
0.46,33.77,Morning,False,0.43,8.64,False,High,True,True,0
0.67,24.09,Evening,True,1.27,3.84,True,High,,True,1
0.6,32.48,Afternoon,False,4.11,7.88,True,High,True,False,1
0.67,29.2,Morning,True,2.88,1.07,True,Low,False,True,1
0.66,21.1,Afternoon,True,0.68,1.9,True,High,,False,1
0.74,32.9,Morning,False,3.35,1.53,False,Medium,False,True,0
0.3,24.78,Afternoon,False,1.61,8.1,False,Medium,,False,0
0.86,27.1,Evening,False,3.2,8.46,True,High,True,True,1
0.52,25.07,Morning,False,1.15,2.3,False,Medium,True,False,1
0.56,32.72,Afternoon,True,2.53,2.4,True,,,False,1
0.43,26.82,Afternoon,False,3.38,7.58,False,Low,True,True,0
0.46,34.8,Afternoon,False,6.996916545598051,3.31,True,Low,False,True,0
0.48,31.41,Evening,False,1.06,6.9,False,Medium,True,False,0
0.43,22.47,Afternoon,True,2.71,9.47,True,Low,True,True,1
0.47,24.38,Afternoon,True,0.74,8.42,False,Low,False,True,0
0.48,33.7,Afternoon,False,2.2493105359377177,1.22,False,Medium,False,True,0
0.74,32.53,Evening,True,2.84,4.81,False,High,False,False,1
0.34,20.78,Afternoon,False,1.2747614586947047,7.54,False,Medium,True,,0
0.3,30.97,Afternoon,False,4.05,1.98,True,High,True,True,0
0.41,25.34,Morning,True,4.02,9.85,False,High,True,,1
0.35,28.96,Afternoon,False,0.7314209440615078,6.19,True,Medium,True,False,0
0.83,32.54,Afternoon,True,3.43,5.97,False,Low,True,False,0
0.4,27.99,Morning,True,4.54,5.52,False,Medium,True,True,1
0.5,32.94,Afternoon,False,3.16,5.28,False,Low,True,True,1
0.55,32.13,Evening,False,0.67,7.82,False,Low,False,False,1
0.73,29.59,Afternoon,True,0.7,7.59,True,High,False,True,1
